id,sura_id,index,text,juz,page
861,6,72,وَأَنَ اَقِيمُواْ اُ۬لصَّلَوٰةَ وَاتَّقُوهُۖ وَهُوَ اَ۬لذِےٓ إِلَيْهِ تُحْشَرُونَۖ,7,136
862,6,73,وَهُوَ اَ۬لذِے خَلَقَ اَ۬لسَّمَٰوَٰتِ وَالَارْضَ بِالْحَقِّۖ وَيَوْمَ يَقُولُ كُنۖ فَيَكُونُۖ,7,136
863,6,74,قَوْلُهُ اُ۬لْحَقُّۖ وَلَهُ اُ۬لْمُلْكُۖ يَوْمَ يُنفَخُ فِے اِ۬لصُّورِۖ عَٰلِمُ اُ۬لْغَيْبِ وَالشَّهَٰدَةِۖ وَهُوَ اَ۬لْحَكِيمُ اُ۬لْخَبِيرُۖ,7,136
864,6,75,وَإِذْ قَالَ إِبْرَٰهِيمُ لِأَبِيهِ ءَازَرَ أَتَتَّخِذُ أَصْنَاماً اٰلِهَةًۖ اِنِّيَ أَر۪يٰكَ وَقَوْمَكَ فِے ضَلَٰلٖ مُّبِينٖۖ,7,137
865,6,76,وَكَذَٰلِكَ نُرِےٓ إِبْرَٰهِيمَ مَلَكُوتَ اَ۬لسَّمَٰوَٰتِ وَالَارْضِ وَلِيَكُونَ مِنَ اَ۬لْمُوقِنِينَۖ,7,137
866,6,77,فَلَمَّا جَنَّ عَلَيْهِ اِ۬ليْلُ ر۪ء۪ا كَوْكَباٗ قَالَ هَٰذَا رَبِّےۖ فَلَمَّآ أَفَلَ قَالَ لَآ أُحِبُّ اُ۬لَافِلِينَۖ,7,137
867,6,78,فَلَمَّا رَءَا اَ۬لْقَمَرَ بَازِغاٗ قَالَ هَٰذَا رَبِّےۖ فَلَمَّآ أَفَلَ قَالَ لَئِن لَّمْ يَهْدِنِے رَبِّے لَأَكُونَنَّ مِنَ اَ۬لْقَوْمِ اِ۬لضَّآلِّينَۖ,7,137
868,6,79,فَلَمَّا رَءَا اَ۬لشَّمْسَ بَازِغَةٗ قَالَ هَٰذَا رَبِّے هَٰذَآ أَكْبَرُۖ فَلَمَّآ أَفَلَتْ قَالَ يَٰقَوْمِ إِنِّے بَرِےٓءٞ مِّمَّا تُشْرِكُونَۖ,7,137
869,6,80,إِنِّے وَجَّهْتُ وَجْهِيَ لِلذِے فَطَرَ اَ۬لسَّمَٰوَٰتِ وَالَارْضَ حَنِيفاٗۖ وَمَآ أَنَا مِنَ اَ۬لْمُشْرِكِينَۖ,7,137
870,6,81,۞ وَحَآجَّهُۥ قَوْمُهُۥۖ قَالَ أَتُحَٰٓجُّونِے فِے اِ۬للَّهِ وَقَدْ هَد۪يٰنِۖ وَلَآ أَخَافُ مَا تُشْرِكُونَ بِهِۦٓ إِلَّآ أَنْ يَّشَآءَ رَبِّے شَئْاٗۖ وَسِعَ رَبِّے كُلَّ شَےْءٍ عِلْماًۖ اَفَلَا تَتَذَكَّرُونَۖ,7,137
871,6,82,وَكَيْفَ أَخَافُ مَآ أَشْرَكْتُمْۖ وَلَا تَخَافُونَ أَنَّكُمُۥٓ أَشْرَكْتُم بِاللَّهِ مَا لَمْ يُنَزِّلْ بِهِۦ عَلَيْكُمْ سُلْطَٰناٗۖ فَأَيُّ اُ۬لْفَرِيقَيْنِ أَحَقُّ بِالَامْنِ إِن كُنتُمْ تَعْلَمُونَۖ,7,137
872,6,83,اَ۬لذِينَ ءَامَنُواْ وَلَمْ يَلْبِسُوٓاْ إِيمَٰنَهُم بِظُلْمٍ ا۟وْلَٰٓئِكَ لَهُمُ اُ۬لَامْنُ وَهُم مُّهْتَدُونَۖ,7,138
873,6,84,وَتِلْكَ حُجَّتُنَآ ءَاتَيْنَٰهَآ إِبْرَٰهِيمَ عَلَىٰ قَوْمِهِۦۖ نَرْفَعُ دَرَجَٰتِ مَن نَّشَآءُۖ اِ۪نَّ رَبَّكَ حَكِيمٌ عَلِيمٞۖ,7,138
874,6,85,وَوَهَبْنَا لَهُۥٓ إِسْحَٰقَ وَيَعْقُوبَۖ كُلّاً هَدَيْنَاۖ وَنُوحاً هَدَيْنَا مِن قَبْلُۖ وَمِن ذُرِّيَّتِهِۦ دَاوُۥدَ وَسُلَيْمَٰنَ وَأَيُّوبَ وَيُوسُفَ وَمُوس۪ىٰ وَهَٰرُونَۖ وَكَذَٰلِكَ نَجْزِے اِ۬لْمُحْسِنِينَۖ,7,138
875,6,86,وَزَكَرِيَّآءَ وَيَحْي۪ىٰ وَعِيس۪ىٰ وَإِلْيَاسَۖ كُلّٞ مِّنَ اَ۬لصَّٰلِحِينَۖ,7,138
876,6,87,وَإِسْمَٰعِيلَ وَالْيَسَعَ وَيُونُسَ وَلُوطاٗۖ وَكُلّاٗ فَضَّلْنَا عَلَى اَ۬لْعَٰلَمِينَۖ,7,138
877,6,88,وَمِنَ اٰبَآئِهِمْ وَذُرِّيَّٰتِهِمْ وَإِخْوَٰنِهِمْۖ وَاجْتَبَيْنَٰهُمْ وَهَدَيْنَٰهُمُۥٓ إِلَىٰ صِرَٰطٖ مُّسْتَقِيمٖۖ,7,138
878,6,89,ذَٰلِكَ هُدَى اَ۬للَّهِ يَهْدِے بِهِۦ مَنْ يَّشَآءُ مِنْ عِبَادِهِۦۖ وَلَوَ اَشْرَكُواْ لَحَبِطَ عَنْهُم مَّا كَانُواْ يَعْمَلُونَۖ,7,138
879,6,90,أُوْلَٰٓئِكَ اَ۬لذِينَ ءَاتَيْنَٰهُمُ اُ۬لْكِتَٰبَ وَالْحُكْمَ وَالنُّبُوٓءَةَۖ فَإِنْ يَّكْفُرْ بِهَا هَٰٓؤُلَآءِ فَقَدْ وَكَّلْنَا بِهَا قَوْماٗ لَّيْسُواْ بِهَا بِكٰ۪فِرِينَۖ,7,138
880,6,91,أُوْلَٰٓئِكَ اَ۬لذِينَ هَدَى اَ۬للَّهُ فَبِهُد۪يٰهُمُ اُ۪قْتَدِهْۖ قُل لَّآ أَسْـَٔلُكُمْ عَلَيْهِ أَجْراًۖ اِنْ هُوَ إِلَّا ذِكْر۪ىٰ لِلْعَٰلَمِينَۖ,7,138
881,6,92,۞ وَمَا قَدَرُواْ اُ۬للَّهَ حَقَّ قَدْرِهِۦٓ إِذْ قَالُواْ مَآ أَنزَلَ اَ۬للَّهُ عَلَىٰ بَشَرٖ مِّن شَےْءٖۖ قُلْ مَنَ اَنزَلَ اَ۬لْكِتَٰبَ اَ۬لذِے جَآءَ بِهِۦ مُوس۪ىٰ نُوراٗ وَهُدىٗ لِّلنَّاسِۖ تَجْعَلُونَهُۥ قَرَاطِيسَ تُبْدُونَهَا وَتُخْفُونَ كَثِيراٗۖ وَعُلِّمْتُم مَّا لَمْ تَعْلَمُوٓاْ أَنتُمْ وَلَآ ءَابَآؤُكُمْ قُلِ اِ۬للَّهُۖ ثُمَّ ذَرْهُمْ فِے خَوْضِهِمْ يَلْعَبُونَۖ,7,139
882,6,93,وَهَٰذَا كِتَٰبٌ اَنزَلْنَٰهُ مُبَٰرَكٞ مُّصَدِّقُ اُ۬لذِے بَيْنَ يَدَيْهِ وَلِتُنذِرَ أُمَّ اَ۬لْقُر۪ىٰ وَمَنْ حَوْلَهَاۖ وَالذِينَ يُومِنُونَ بِالَاخِرَةِ يُومِنُونَ بِهِۦ وَهُمْ عَلَىٰ صَلَاتِهِمْ يُحَافِظُونَۖ,7,139
883,6,94,وَمَنَ اَظْلَمُ مِمَّنِ اِ۪فْتَر۪ىٰ عَلَى اَ۬للَّهِ كَذِباً اَوْ قَالَ أُوحِيَ إِلَيَّ وَلَمْ يُوحَ إِلَيْهِ شَےْءٞ وَمَن قَالَ سَأُنزِلُ مِثْلَ مَآ أَنزَلَ اَ۬للَّهُۖ وَلَوْ تَر۪ىٰٓ إِذِ اِ۬لظَّٰلِمُونَ فِے غَمَرَٰتِ اِ۬لْمَوْتِ وَالْمَلَٰٓئِكَةُ بَاسِطُوٓاْ أَيْدِيهِمُۥٓ أَخْرِجُوٓاْ أَنفُسَكُمُۖ اُ۬لْيَوْمَ تُجْزَوْنَ عَذَابَ اَ۬لْهُونِ بِمَا كُنتُمْ تَقُولُونَ عَلَى اَ۬للَّهِ غَيْرَ اَ۬لْحَقِّ وَكُنتُمْ عَنَ اٰيَٰتِهِۦ تَسْتَكْبِرُونَۖ,7,139
884,6,95,وَلَقَدْ جِئْتُمُونَا فُرَٰد۪ىٰ كَمَا خَلَقْنَٰكُمُۥٓ أَوَّلَ مَرَّةٖ وَتَرَكْتُم مَّا خَوَّلْنَٰكُمْ وَرَآءَ ظُهُورِكُمْۖ وَمَا نَر۪ىٰ مَعَكُمْ شُفَعَآءَكُمُ اُ۬لذِينَ زَعَمْتُمُۥٓ أَنَّهُمْ فِيكُمْ شُرَكَٰٓؤُاْۖ لَقَد تَّقَطَّعَ بَيْنَكُمْ وَضَلَّ عَنكُم مَّا كُنتُمْ تَزْعُمُونَۖ,7,139
885,6,96,۞ إِنَّ اَ۬للَّهَ فَٰلِقُ اُ۬لْحَبِّ وَالنَّو۪ىٰۖ يُخْرِجُ اُ۬لْحَيَّ مِنَ اَ۬لْمَيِّتِ وَمُخْرِجُ اُ۬لْمَيِّتِ مِنَ اَ۬لْحَيِّۖ ذَٰلِكُمُ اُ۬للَّهُۖ فَأَنّ۪ىٰ تُوفَكُونَۖ,7,140
886,6,97,فَالِقُ اُ۬لِاصْبَاحِ وَجَٰعِلُ اُ۬ليْلِ سَكَناٗۖ وَالشَّمْسَ وَالْقَمَرَ حُسْبَٰناٗۖ ذَٰلِكَ تَقْدِيرُ اُ۬لْعَزِيزِ اِ۬لْعَلِيمِۖ,7,140
887,6,98,وَهُوَ اَ۬لذِے جَعَلَ لَكُمُ اُ۬لنُّجُومَ لِتَهْتَدُواْ بِهَا فِے ظُلُمَٰتِ اِ۬لْبَرِّ وَالْبَحْرِۖ قَدْ فَصَّلْنَا اَ۬لَايَٰتِ لِقَوْمٖ يَعْلَمُونَۖ,7,140
888,6,99,وَهُوَ اَ۬لذِےٓ أَنشَأَكُم مِّن نَّفْسٖ وَٰحِدَةٖ فَمُسْتَقَرّٞ وَمُسْتَوْدَعٞۖ قَدْ فَصَّلْنَا اَ۬لَايَٰتِ لِقَوْمٖ يَفْقَهُونَۖ,7,140
889,6,100,وَهُوَ اَ۬لذِےٓ أَنزَلَ مِنَ اَ۬لسَّمَآءِ مَآءٗ فَأَخْرَجْنَا بِهِۦ نَبَاتَ كُلِّ شَےْءٖ فَأَخْرَجْنَا مِنْهُ خَضِراٗ نُّخْرِجُ مِنْهُ حَبّاٗ مُّتَرَاكِباٗ وَمِنَ اَ۬لنَّخْلِ مِن طَلْعِهَا قِنْوَانٞ دَانِيَةٞ وَجَنَّٰتٖ مِّنَ اَعْنَٰبٖ وَالزَّيْتُونَ وَالرُّمَّانَ مُشْتَبِهاٗ وَغَيْرَ مُتَشَٰبِهٍۖ اُ۟نظُرُوٓاْ إِلَىٰ ثَمَرِهِۦٓ إِذَآ أَثْمَرَ وَيَنْعِهِۦٓۖ إِنَّ فِے ذَٰلِكُمْ لَأٓيَٰتٖ لِّقَوْمٖ يُومِنُونَۖ,7,140
890,6,101,وَجَعَلُواْ لِلهِ شُرَكَآءَ اَ۬لْجِنَّ وَخَلَقَهُمْۖ وَخَرَّقُواْ لَهُۥ بَنِينَ وَبَنَٰتِۢ بِغَيْرِ عِلْمٖۖ سُبْحَٰنَهُۥ وَتَعَٰل۪ىٰ عَمَّا يَصِفُونَۖ,7,140
891,6,102,بَدِيعُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِۖ أَنّ۪ىٰ يَكُونُ لَهُۥ وَلَدٞ وَلَمْ تَكُن لَّهُۥ صَٰحِبَةٞۖ وَخَلَقَ كُلَّ شَےْءٖۖ وَهُوَ بِكُلِّ شَےْءٍ عَلِيمٞۖ,7,140
892,6,103,ذَٰلِكُمُ اُ۬للَّهُ رَبُّكُمْۖ لَآ إِلَٰهَ إِلَّا هُوَۖ خَٰلِقُ كُلِّ شَےْءٖۖ فَاعْبُدُوهُۖ وَهُوَ عَلَىٰ كُلِّ شَےْءٖ وَكِيلٞۖ,7,141
893,6,104,۞ لَّا تُدْرِكُهُ اُ۬لَابْصَٰرُۖ وَهُوَ يُدْرِكُ اُ۬لَابْصَٰرَۖ وَهُوَ اَ۬للَّطِيفُ اُ۬لْخَبِيرُۖ,7,141
894,6,105,قَدْ جَآءَكُم بَصَآئِرُ مِن رَّبِّكُمْۖ فَمَنَ اَبْصَرَ فَلِنَفْسِهِۦ وَمَنْ عَمِيَ فَعَلَيْهَاۖ وَمَآ أَنَا عَلَيْكُم بِحَفِيظٖۖ,7,141
895,6,106,وَكَذَٰلِكَ نُصَرِّفُ اُ۬لَايَٰتِ وَلِيَقُولُواْ دَرَسْتَ وَلِنُبَيِّنَهُۥ لِقَوْمٖ يَعْلَمُونَۖ,7,141
896,6,107,اَ۪تَّبِعْ مَآ أُوحِيَ إِلَيْكَ مِن رَّبِّكَۖ لَآ إِلَٰهَ إِلَّا هُوَۖ وَأَعْرِضْ عَنِ اِ۬لْمُشْرِكِينَۖ,7,141
897,6,108,وَلَوْ شَآءَ اَ۬للَّهُ مَآ أَشْرَكُواْۖ وَمَا جَعَلْنَٰكَ عَلَيْهِمْ حَفِيظاٗۖ وَمَآ أَنتَ عَلَيْهِم بِوَكِيلٖۖ,7,141
898,6,109,وَلَا تَسُبُّواْ اُ۬لذِينَ يَدْعُونَ مِن دُونِ اِ۬للَّهِ فَيَسُبُّواْ اُ۬للَّهَ عَدْواَۢ بِغَيْرِ عِلْمٖۖ كَذَٰلِكَ زَيَّنَّا لِكُلِّ أُمَّةٍ عَمَلَهُمْۖ ثُمَّ إِلَىٰ رَبِّهِم مَّرْجِعُهُمْ فَيُنَبِّئُهُم بِمَا كَانُواْ يَعْمَلُونَۖ,7,141
899,6,110,وَأَقْسَمُواْ بِاللَّهِ جَهْدَ أَيْمَٰنِهِمْ لَئِن جَآءَتْهُمُۥٓ ءَايَةٞ لَّيُومِنُنَّ بِهَاۖ قُلِ اِنَّمَا اَ۬لَايَٰتُ عِندَ اَ۬للَّهِۖ وَمَا يُشْعِرُكُمُۥٓۖ أَنَّهَآ إِذَا جَآءَتْ لَا يُومِنُونَۖ,7,141
900,6,111,وَنُقَلِّبُ أَفْـِٕدَتَهُمْ وَأَبْصَٰرَهُمْ كَمَا لَمْ يُومِنُواْ بِهِۦٓ أَوَّلَ مَرَّةٖ وَنَذَرُهُمْ فِے طُغْيَٰنِهِمْ يَعْمَهُونَۖ,7,141
901,6,112,۞ وَلَوَ اَنَّنَا نَزَّلْنَآ إِلَيْهِمُ اُ۬لْمَلَٰٓئِكَةَ وَكَلَّمَهُمُ اُ۬لْمَوْت۪ىٰ وَحَشَرْنَا عَلَيْهِمْ كُلَّ شَےْءٖ قِبَلاٗ مَّا كَانُواْ لِيُومِنُوٓاْ إِلَّآ أَنْ يَّشَآءَ اَ۬للَّهُۖ وَلَٰكِنَّ أَكْثَرَهُمْ يَجْهَلُونَۖ,8,142
902,6,113,وَكَذَٰلِكَ جَعَلْنَا لِكُلِّ نَبِےٓءٍ عَدُوّاٗ شَيَٰطِينَ اَ۬لِانسِ وَالْجِنِّ يُوحِے بَعْضُهُمُۥٓ إِلَىٰ بَعْضٖ زُخْرُفَ اَ۬لْقَوْلِ غُرُوراٗۖ وَلَوْ شَآءَ رَبُّكَ مَا فَعَلُوهُۖ فَذَرْهُمْ وَمَا يَفْتَرُونَۖ,8,142
903,6,114,وَلِتَصْغ۪ىٰٓ إِلَيْهِ أَفْـِٕدَةُ اُ۬لذِينَ لَا يُومِنُونَ بِالَاخِرَةِ وَلِيَرْضَوْهُ وَلِيَقْتَرِفُواْ مَا هُم مُّقْتَرِفُونَۖ,8,142
904,6,115,أَفَغَيْرَ اَ۬للَّهِ أَبْتَغِے حَكَماٗ وَهُوَ اَ۬لذِےٓ أَنزَلَ إِلَيْكُمُ اُ۬لْكِتَٰبَ مُفَصَّلاٗۖ وَالذِينَ ءَاتَيْنَٰهُمُ اُ۬لْكِتَٰبَ يَعْلَمُونَ أَنَّهُۥ مُنزَلٞ مِّن رَّبِّكَ بِالْحَقِّۖ فَلَا تَكُونَنَّ مِنَ اَ۬لْمُمْتَرِينَۖ,8,142
905,6,116,وَتَمَّتْ كَلِمَٰتُ رَبِّكَ صِدْقاٗ وَعَدْلاٗۖ لَّا مُبَدِّلَ لِكَلِمَٰتِهِۦۖ وَهُوَ اَ۬لسَّمِيعُ اُ۬لْعَلِيمُۖ,8,142
906,6,117,وَإِن تُطِعَ اَكْثَرَ مَن فِے اِ۬لَارْضِ يُضِلُّوكَ عَن سَبِيلِ اِ۬للَّهِۖ إِنْ يَّتَّبِعُونَ إِلَّا اَ۬لظَّنَّۖ وَإِنْ هُمُۥٓ إِلَّا يَخْرُصُونَۖ,8,142
907,6,118,إِنَّ رَبَّكَ هُوَ أَعْلَمُ مَنْ يَّضِلُّ عَن سَبِيلِهِۦۖ وَهُوَ أَعْلَمُ بِالْمُهْتَدِينَۖ,8,142
908,6,119,فَكُلُواْ مِمَّا ذُكِرَ اَ۪سْمُ اُ۬للَّهِ عَلَيْهِ إِن كُنتُم بِـَٔايَٰتِهِۦ مُومِنِينَۖ,8,142
909,6,120,وَمَا لَكُمُۥٓ أَلَّا تَاكُلُواْ مِمَّا ذُكِرَ اَ۪سْمُ اُ۬للَّهِ عَلَيْهِ وَقَدْ فَصَّلَ لَكُم مَّا حَرَّمَ عَلَيْكُمُۥٓ إِلَّا مَا اَ۟ضْطُرِرْتُمُۥٓ إِلَيْهِۖ وَإِنَّ كَثِيراٗ لَّيَضِلُّونَ بِأَهْوَآئِهِم بِغَيْرِ عِلْمٍۖ اِنَّ رَبَّكَ هُوَ أَعْلَمُ بِالْمُعْتَدِينَۖ,8,143
910,6,121,۞ وَذَرُواْ ظَٰهِرَ اَ۬لِاثْمِ وَبَاطِنَهُۥٓۖ إِنَّ اَ۬لذِينَ يَكْسِبُونَ اَ۬لِاثْمَ سَيُجْزَوْنَ بِمَا كَانُواْ يَقْتَرِفُونَۖ,8,143
911,6,122,وَلَا تَاكُلُواْ مِمَّا لَمْ يُذْكَرِ اِ۪سْمُ اُ۬للَّهِ عَلَيْهِ وَإِنَّهُۥ لَفِسْقٞۖ وَإِنَّ اَ۬لشَّيَٰطِينَ لَيُوحُونَ إِلَىٰٓ أَوْلِيَآئِهِمْ لِيُجَٰدِلُوكُمْۖ وَإِنَ اَطَعْتُمُوهُمُۥٓ إِنَّكُمْ لَمُشْرِكُونَۖ,8,143
912,6,123,أَوَمَن كَانَ مَيِّتاٗ فَأَحْيَيْنَٰهُ وَجَعَلْنَا لَهُۥ نُوراٗ يَمْشِے بِهِۦ فِے اِ۬لنَّاسِ كَمَن مَّثَلُهُۥ فِے اِ۬لظُّلُمَٰتِ لَيْسَ بِخَارِجٖ مِّنْهَاۖ كَذَٰلِكَ زُيِّنَ لِلْكٰ۪فِرِينَ مَا كَانُواْ يَعْمَلُونَۖ,8,143
913,6,124,وَكَذَٰلِكَ جَعَلْنَا فِے كُلِّ قَرْيَةٍ اَكَٰبِرَ مُجْرِمِيهَا لِيَمْكُرُواْ فِيهَاۖ وَمَا يَمْكُرُونَ إِلَّا بِأَنفُسِهِمْ وَمَا يَشْعُرُونَۖ,8,143
914,6,125,وَإِذَا جَآءَتْهُمُۥٓ ءَايَةٞ قَالُواْ لَن نُّومِنَ حَتَّىٰ نُوت۪ىٰ مِثْلَ مَآ أُوتِيَ رُسُلُ اُ۬للَّهِۖ اِ۬للَّهُ أَعْلَمُ حَيْثُ يَجْعَلُ رِسَٰلَٰتِهِۦۖ سَيُصِيبُ اُ۬لذِينَ أَجْرَمُواْ صَغَارٌ عِندَ اَ۬للَّهِ وَعَذَابٞ شَدِيدُۢ بِمَا كَانُواْ يَمْكُرُونَۖ,8,143
915,6,126,فَمَنْ يُّرِدِ اِ۬للَّهُ أَنْ يَّهْدِيَهُۥ يَشْرَحْ صَدْرَهُۥ لِلِاسْلَٰمِۖ وَمَنْ يُّرِدَ اَنْ يُّضِلَّهُۥ يَجْعَلْ صَدْرَهُۥ ضَيِّقاً حَرِجاٗ كَأَنَّمَا يَصَّعَّدُ فِے اِ۬لسَّمَآءِۖ كَذَٰلِكَ يَجْعَلُ اُ۬للَّهُ اُ۬لرِّجْسَ عَلَى اَ۬لذِينَ لَا يُومِنُونَۖ,8,144
916,6,127,وَهَٰذَا صِرَٰطُ رَبِّكَ مُسْتَقِيماٗۖ قَدْ فَصَّلْنَا اَ۬لَايَٰتِ لِقَوْمٖ يَذَّكَّرُونَۖ,8,144
917,6,128,۞ لَهُمْ دَارُ اُ۬لسَّلَٰمِ عِندَ رَبِّهِمْۖ وَهُوَ وَلِيُّهُم بِمَا كَانُواْ يَعْمَلُونَۖ,8,144
918,6,129,وَيَوْمَ نَحْشُرُهُمْ جَمِيعاٗ يَٰمَعْشَرَ اَ۬لْجِنِّ قَدِ اِ۪سْتَكْثَرْتُم مِّنَ اَ۬لِانسِۖ وَقَالَ أَوْلِيَآؤُهُم مِّنَ اَ۬لِانسِ رَبَّنَا اَ۪سْتَمْتَعَ بَعْضُنَا بِبَعْضٖ وَبَلَغْنَآ أَجَلَنَا اَ۬لذِےٓ أَجَّلْتَ لَنَاۖ قَالَ اَ۬لنَّارُ مَثْو۪يٰكُمْ خَٰلِدِينَ فِيهَآ إِلَّا مَا شَآءَ اَ۬للَّهُۖ إِنَّ رَبَّكَ حَكِيمٌ عَلِيمٞۖ,8,144
919,6,130,وَكَذَٰلِكَ نُوَلِّے بَعْضَ اَ۬لظَّٰلِمِينَ بَعْضاَۢ بِمَا كَانُواْ يَكْسِبُونَۖ,8,144
